peakNO,accession,mz,rt,stats,xref,candidate,exact_mass,theoretical_precursor,precursor_type,structure,Attn_w,nH2O_w,err,Sugar_n,Acid_n,cou,DDMP,fer,hex,hexA,mal,pen,sin,dhex,aglycone,ion1,ion2,ion3,ion4,ion5,glycosyl1,glycosyl2,glycosyl3,glycosyl4,glycosyl5,topMs2
68,,955.4908,0,41 candidates,,Soyasapogenol E,956.498076,455.35306472,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(=O)C1)O,554.16942941,54.03169413,0.00520649226261003,3,0,0,0,0,2,1,0,0,0,0,True,955.4881 [M-H]-,569.3845 [M-Hex-Hex-H2O-CO2-H]-,793.4348 [M-Hex-H]-,455.35 *[Agly-H]-,731.432 [M-Hex-H2O-CO2-H]-,"X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex-Hex, -HexA","X-Hex, -HexA-Hex","X-Hex-Hex, -HexA",955.4881; 956.4919; 569.3845
68,,955.4908,0,41 candidates,,Soyasapogenol E,956.498076,455.35306472,[M-H]-,NA,554.16942941,54.03169413,0.0112075502087198,3,0,0,0,0,2,1,0,0,0,0,True,955.4881 [M-H]-,569.3845 [M-Hex-Hex-H2O-CO2-H]-,793.4348 [M-Hex-H]-,455.35 *[Agly-H]-,731.432 [M-Hex-H2O-CO2-H]-,,,,,,955.4881; 956.4919; 569.3845
68,,955.4908,0,41 candidates,,11-Deoxyo glycyrrhizic acid,956.498076,455.35306472,[M-H]-,NA,554.16942941,54.03169413,0.0112075502087198,3,0,0,0,0,2,1,0,0,0,0,True,955.4881 [M-H]-,569.3845 [M-Hex-Hex-H2O-CO2-H]-,793.4348 [M-Hex-H]-,455.35 *[Agly-H]-,731.432 [M-Hex-H2O-CO2-H]-,,,,,,955.4881; 956.4919; 569.3845
68,,955.4908,0,41 candidates,,Gypsogenin,956.498076,469.33232929,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C=O)C5CCC34C)O)C2C1)C(=O)O,540.19016484,54.03169413,0.00519603745033208,3,0,0,0,0,3,0,0,0,0,0,False,955.4881 [M-H]-,569.3845 [M-Hex-Hex-H2O-CO2-H]-,793.4348 [M-Hex-H]-,731.432 [M-Hex-H2O-CO2-H]-,613.3737 [M-Hex-Hex-H2O-H]-,"X-Hex, -Hex-Hex","X-Hex, -Hex-Hex",X-Hex-Hex-Hex,,,955.4881; 956.4919; 569.3845
68,,955.4908,0,41 candidates,,Glycyrrhetinic acid,956.498076,469.33232929,[M-H]-,NA,540.19016484,54.03169413,0.0159853959147927,3,0,0,0,0,3,0,0,0,0,0,False,955.4881 [M-H]-,569.3845 [M-Hex-Hex-H2O-CO2-H]-,793.4348 [M-Hex-H]-,731.432 [M-Hex-H2O-CO2-H]-,613.3737 [M-Hex-Hex-H2O-H]-,,,,,,955.4881; 956.4919; 569.3845
49,,857.4514,0,4 candidates,,"Spirostan-3,6-diol",858.458676,431.31405871,[M-H]-,NA,480.16903542,54.03169413,3.03483693054962,3,0,0,0,0,1,0,0,2,0,0,False,663.4102 [M-Pen-H2O-CO2-H]-,501.3539 [M-Hex-Pen-H2O-CO2-H]-,,,,,,,,,649.394; 650.3956; 651.3986
49,,857.4514,0,4 candidates,,"Spirostan-3,17-diol",858.458676,431.31405871,[M-H]-,NA,480.16903542,54.03169413,3.03483693054962,3,0,0,0,0,1,0,0,2,0,0,False,663.4102 [M-Pen-H2O-CO2-H]-,501.3539 [M-Hex-Pen-H2O-CO2-H]-,,,,,,,,,649.394; 650.3956; 651.3986
49,,857.4514,0,4 candidates,,"Furost-5-en-3,22,26-triol",858.458676,431.31405871,[M-H]-,NA,480.16903542,54.03169413,3.03483693054962,3,0,0,0,0,1,0,0,2,0,0,False,663.4102 [M-Pen-H2O-CO2-H]-,501.3539 [M-Hex-Pen-H2O-CO2-H]-,,,,,,,,,649.394; 650.3956; 651.3986
49,,857.4514,0,4 candidates,,"22-Methoxy-furostan-3,26-diol",858.458676,447.34535886,[M-H]-,NA,464.13773527,54.03169413,3.03466219983855,2,1,0,0,0,2,0,1,0,0,0,False,,,,,,,,,,,649.394; 650.3956; 651.3986
69,,851.4463,0,9 candidates,,Bayogenin,852.453576,487.34573821,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)O)O)C2C1)C(=O)O,418.13225592,54.03169413,3.33066754180731,2,1,0,0,0,0,0,1,1,0,1,False,,,,,,"X-dHex, -Pen-Mal","X-dHex, -Pen-Mal","X-dHex-Pen, -Mal","X-dHex, -Pen-Mal","X-dHex-Pen, -Mal",689.3937; 690.3986; 691.399
69,,851.4463,0,9 candidates,,Soyasapogenol B,852.453576,457.371559,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1)O)O,448.10643513,54.03169413,3.33066754194068,2,1,0,0,0,0,1,1,1,0,0,False,,,,,,"X-HexA, -Pen-Mal","X-HexA, -Pen-Mal","X-HexA-Pen, -Mal","X-HexA, -Pen-Mal","X-HexA-Pen, -Mal",689.3937; 690.3986; 691.399
69,,851.4463,0,9 candidates,,Soyasapogenol B,852.453576,457.371559,[M-H]-,NA,448.10643513,54.03169413,3.34916720666106,2,1,0,0,0,0,1,1,1,0,0,False,,,,,,,,,,,689.3937; 690.3986; 691.399
69,,851.4463,0,9 candidates,,Sitosterol,852.453576,413.38172972,[M-H]-,CCC(CCC(C)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)O)C(C)C,492.09626441,54.03169413,3.33066754180731,2,1,0,0,0,0,2,1,0,0,0,False,,,,,,X-HexA-HexA-Mal,X-HexA-HexA-Mal,X-HexA-Mal-HexA,,,689.3937; 690.3986; 691.399
69,,851.4463,0,9 candidates,,"Spirostan-3,6-diol",852.453576,431.31952355,[M-H]-,NA,474.15847058,54.03169413,3.35450477647286,2,1,0,1,0,1,0,0,1,0,0,False,689.3937 [M-Hex-H]-,,,,,,,,,,689.3937; 690.3986; 691.399
69,,851.4463,0,9 candidates,,"Spirostan-3,17-diol",852.453576,431.31952355,[M-H]-,NA,474.15847058,54.03169413,3.35450477647286,2,1,0,1,0,1,0,0,1,0,0,False,689.3937 [M-Hex-H]-,,,,,,,,,,689.3937; 690.3986; 691.399
69,,851.4463,0,9 candidates,,"Furost-5-en-3,22,26-triol",852.453576,431.31952355,[M-H]-,NA,474.15847058,54.03169413,3.35450477647286,2,1,0,1,0,1,0,0,1,0,0,False,689.3937 [M-Hex-H]-,,,,,,,,,,689.3937; 690.3986; 691.399
69,,851.4463,0,9 candidates,,2-Hydroxyoleanolic acid,852.453576,471.35082357,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C)C5CCC34C)O)O)C2C1)C(=O)O,434.12717056,54.03169413,3.33066754180731,2,1,0,0,0,1,0,1,1,0,0,False,689.3937 [M-Hex-H]-,,,,,"X-Hex, -Pen-Mal","X-Hex, -Pen-Mal","X-Hex, -Pen-Mal","X-Hex, -Pen-Mal","X-Hex, -Mal-Pen",689.3937; 690.3986; 691.399
69,,851.4463,0,9 candidates,,Hederagenin,852.453576,471.35082357,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(CO)C5CCC34C)O)C2C1)C(=O)O,434.12717056,54.03169413,3.33066754180731,2,1,0,0,0,1,0,1,1,0,0,False,689.3937 [M-Hex-H]-,,,,,"X-Hex, -Pen-Mal","X-Hex, -Pen-Mal","X-Hex, -Pen-Mal","X-Hex, -Pen-Mal","X-Hex, -Mal-Pen",689.3937; 690.3986; 691.399
50,,1149.5692,0,19 candidates,,Dihydroleptinidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560466642,4,1,0,0,0,0,0,0,4,1,0,False,942.5135 [M-Sin-H]-,,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Soladulcidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560466642,4,1,0,0,0,0,0,0,4,1,0,False,942.5135 [M-Sin-H]-,,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Tomatidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560466642,4,1,0,0,0,0,0,0,4,1,0,False,942.5135 [M-Sin-H]-,,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Dihydroleptinidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560486421,4,1,0,0,1,1,0,0,3,0,0,False,942.5135 [M-Hex-CO2-H]-,,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Soladulcidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560486421,4,1,0,0,1,1,0,0,3,0,0,False,942.5135 [M-Hex-CO2-H]-,,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Tomatidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560486421,4,1,0,0,1,1,0,0,3,0,0,False,942.5135 [M-Hex-CO2-H]-,,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Dihydroleptinidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560486421,4,1,1,0,0,2,0,0,2,0,0,False,942.5135 [M-Hex-CO2-H]-,984.5183 [M-Cou-H2O-H]-,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Soladulcidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560486421,4,1,1,0,0,2,0,0,2,0,0,False,942.5135 [M-Hex-CO2-H]-,984.5183 [M-Cou-H2O-H]-,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Tomatidine,1149.5692,415.34225563,[M]-,NA,824.27976792,90.05282355,2.40034560486421,4,1,1,0,0,2,0,0,2,0,0,False,942.5135 [M-Hex-CO2-H]-,984.5183 [M-Cou-H2O-H]-,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Acetyldihydroleptinidine,1149.5692,457.35282036,[M]-,NA,764.25863848,72.04225884,2.3962310397621,3,1,0,0,0,3,0,0,0,1,0,False,942.5135 [M-Sin-H]-,942.5135 [M-Hex-CO2-H]-,,,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,"22-Methoxy-furost-5-en-3,26-diol",1150.576476,445.33169092,[M-H]-,NA,794.29033263,90.05282355,0.541536938695096,5,0,0,0,0,1,0,0,3,0,1,False,941.5112 [M-dHex-H2O-CO2-H]-,943.5171 [M-Hex-CO2-H]-,837.4683 [M-Hex-Pen-H2O-H]-,647.4146 [M-Hex-dHex-Pen-H2O-CO2-H]-,,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,"Spirostan-3,6-diol",1150.576476,431.31604085,[M-H]-,NA,808.3059827,90.05282355,0.541597777646251,5,0,0,0,0,1,0,0,2,0,2,False,941.5112 [M-dHex-H2O-CO2-H]-,633.4009 [M-Hex-dHex-dHex-H2O-CO2-H]-,795.4518 [M-dHex-dHex-H2O-CO2-H]-,943.5171 [M-Hex-CO2-H]-,837.4683 [M-Hex-Pen-H2O-H]-,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,"Spirostan-3,17-diol",1150.576476,431.31604085,[M-H]-,NA,808.3059827,90.05282355,0.541597777646251,5,0,0,0,0,1,0,0,2,0,2,False,941.5112 [M-dHex-H2O-CO2-H]-,633.4009 [M-Hex-dHex-dHex-H2O-CO2-H]-,795.4518 [M-dHex-dHex-H2O-CO2-H]-,943.5171 [M-Hex-CO2-H]-,837.4683 [M-Hex-Pen-H2O-H]-,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,"Furost-5-en-3,22,26-triol",1150.576476,431.31604085,[M-H]-,NA,808.3059827,90.05282355,0.541597777646251,5,0,0,0,0,1,0,0,2,0,2,False,941.5112 [M-dHex-H2O-CO2-H]-,633.4009 [M-Hex-dHex-dHex-H2O-CO2-H]-,795.4518 [M-dHex-dHex-H2O-CO2-H]-,943.5171 [M-Hex-CO2-H]-,837.4683 [M-Hex-Pen-H2O-H]-,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Spirostan-3-ol,1150.576476,415.32112621,[M-H]-,NA,824.30089734,90.05282355,0.545630534351175,5,0,0,0,0,2,0,0,2,0,1,False,941.5112 [M-dHex-H2O-CO2-H]-,943.5171 [M-Hex-CO2-H]-,675.4099 [M-Hex-Hex-Pen-H2O-H]-,837.4683 [M-Hex-Pen-H2O-H]-,647.4146 [M-Hex-dHex-Pen-H2O-CO2-H]-,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,"Furost-20(22)-en-3,26-diol",1150.576476,415.32112621,[M-H]-,NA,824.30089734,90.05282355,0.545630534351175,5,0,0,0,0,2,0,0,2,0,1,False,941.5112 [M-dHex-H2O-CO2-H]-,943.5171 [M-Hex-CO2-H]-,675.4099 [M-Hex-Hex-Pen-H2O-H]-,837.4683 [M-Hex-Pen-H2O-H]-,647.4146 [M-Hex-dHex-Pen-H2O-CO2-H]-,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Sarsasapogenin,1150.576476,415.32112621,[M-H]-,NA,824.30089734,90.05282355,0.545630534351175,5,0,0,0,0,2,0,0,2,0,1,False,941.5112 [M-dHex-H2O-CO2-H]-,943.5171 [M-Hex-CO2-H]-,675.4099 [M-Hex-Hex-Pen-H2O-H]-,837.4683 [M-Hex-Pen-H2O-H]-,647.4146 [M-Hex-dHex-Pen-H2O-CO2-H]-,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,"22-Methoxy-furostan-3,26-diol",1150.576476,447.347341,[M-H]-,NA,792.27468255,90.05282355,0.541467408352272,4,1,0,0,0,2,0,1,0,0,2,False,941.5112 [M-dHex-H2O-CO2-H]-,633.4009 [M-Hex-dHex-dHex-H2O-CO2-H]-,471.347 [M-Hex-Hex-dHex-dHex-H2O-CO2-H]-,795.4518 [M-dHex-dHex-H2O-CO2-H]-,943.5171 [M-Hex-CO2-H]-,,,,,,941.5112; 942.5135; 633.4009
50,,1149.5692,0,19 candidates,,Furost-20(22)-en-26-ol,1150.576476,399.32621157,[M-H]-,NA,840.29581198,90.05282355,0.549663291023573,5,0,0,0,0,3,0,0,2,0,0,False,943.5171 [M-Hex-CO2-H]-,675.4099 [M-Hex-Hex-Pen-H2O-H]-,837.4683 [M-Hex-Pen-H2O-H]-,,,,,,,,941.5112; 942.5135; 633.4009
70,,1043.5074,0,37 candidates,,Acetyldihydroleptinidine,1043.5074,457.35401463,[M]-,NA,658.19564421,72.04225884,1.49531059086766,3,1,1,0,0,0,1,0,2,0,0,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Leptinidine,1043.5074,413.32779985,[M]-,NA,702.22185899,72.04225884,1.49989128249427,3,1,0,0,1,0,1,0,1,0,1,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Solasodine,1043.5074,413.32779985,[M]-,NA,702.22185899,72.04225884,1.49989128249427,3,1,0,0,1,0,1,0,1,0,1,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Tomatidenol,1043.5074,413.32779985,[M]-,NA,702.22185899,72.04225884,1.49989128249427,3,1,0,0,1,0,1,0,1,0,1,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Leptinidine,1043.5074,413.32779985,[M]-,NA,702.22185899,72.04225884,1.49989128249427,3,1,1,0,0,1,1,0,0,0,1,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Solasodine,1043.5074,413.32779985,[M]-,NA,702.22185899,72.04225884,1.49989128249427,3,1,1,0,0,1,1,0,0,0,1,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Tomatidenol,1043.5074,413.32779985,[M]-,NA,702.22185899,72.04225884,1.49989128249427,3,1,1,0,0,1,1,0,0,0,1,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Medicagenic acid,1044.514676,501.32271449,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C5CCC34C)C(=O)O)O)O)C2C1)C(=O)O,614.22694435,72.04225884,0.527470128665865,4,0,0,0,0,0,0,0,3,0,1,False,,,,,,"X-dHex, -Pen-Pen-Pen","X-dHex, -Pen-Pen-Pen","X-dHex-Pen, -Pen-Pen","X-dHex, -Pen-Pen-Pen","X-dHex-Pen, -Pen-Pen",795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Spirostan-3-ol,1044.514676,415.32232049,[M-H]-,NA,718.23790306,90.05282355,0.542347867829188,4,1,0,0,0,0,0,1,3,0,1,False,635.4093 [M-dHex-Pen-Mal-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,"Furost-20(22)-en-3,26-diol",1044.514676,415.32232049,[M-H]-,NA,718.23790306,90.05282355,0.542347867829188,4,1,0,0,0,0,0,1,3,0,1,False,635.4093 [M-dHex-Pen-Mal-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Sarsasapogenin,1044.514676,415.32232049,[M-H]-,NA,718.23790306,90.05282355,0.542347867829188,4,1,0,0,0,0,0,1,3,0,1,False,635.4093 [M-dHex-Pen-Mal-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,2-Hydroxyoleanolic acid,1044.514676,471.34853528,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C)C5CCC34C)O)O)C2C1)C(=O)O,644.20112356,72.04225884,0.527460554932699,4,0,0,0,0,0,1,0,3,0,0,True,471.3449 *[Agly-H]-,,,,,"X-HexA, -Pen-Pen-Pen","X-HexA, -Pen-Pen-Pen","X-HexA-Pen, -Pen-Pen","X-HexA, -Pen-Pen-Pen","X-HexA-Pen, -Pen-Pen",795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Hederagenin,1044.514676,471.34853528,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(CO)C5CCC34C)O)C2C1)C(=O)O,644.20112356,72.04225884,0.527460554932699,4,0,0,0,0,0,1,0,3,0,0,True,471.3449 *[Agly-H]-,,,,,"X-HexA, -Pen-Pen-Pen","X-HexA, -Pen-Pen-Pen","X-HexA-Pen, -Pen-Pen","X-HexA, -Pen-Pen-Pen","X-HexA-Pen, -Pen-Pen",795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Ruscogenin,1044.514676,429.30158507,[M-H]-,NA,686.24807377,72.04225884,0.546732683917568,4,0,0,0,0,0,1,0,0,0,3,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,3-Hydroxy-spirostan-12-one,1044.514676,429.30158507,[M-H]-,NA,686.24807377,72.04225884,0.546732683917568,4,0,0,0,0,0,1,0,0,0,3,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Furost-20(22)-en-26-ol,1044.514676,399.32740586,[M-H]-,NA,716.22225298,72.04225884,0.537915182024013,4,0,0,0,0,0,2,0,0,0,2,False,,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Gypsogenic acid,1044.514676,485.32779985,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C5CCC34C)C(=O)O)O)C2C1)C(=O)O,630.22185899,72.04225884,0.527470128665865,4,0,0,0,0,1,0,0,3,0,0,False,837.4612 [M-Hex-CO2-H]-,,,,,"X-Hex, -Pen-Pen-Pen","X-Hex, -Pen-Pen-Pen","X-Hex, -Pen-Pen-Pen","X-Hex, -Pen-Pen-Pen","X-Hex-Pen, -Pen-Pen",795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Polygalagenin,1044.514676,485.32779985,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(C=O)C5CCC34C)O)O)C2C1)C(=O)O,630.22185899,72.04225884,0.527470128665865,4,0,0,0,0,1,0,0,3,0,0,False,837.4612 [M-Hex-CO2-H]-,,,,,"X-Hex, -Pen-Pen-Pen","X-Hex, -Pen-Pen-Pen","X-Hex, -Pen-Pen-Pen","X-Hex, -Pen-Pen-Pen","X-Hex-Pen, -Pen-Pen",795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,24-Hydroxy glycyrrhizic acid,1044.514676,485.32779985,[M-H]-,NA,630.22185899,72.04225884,0.551308976893639,4,0,0,0,0,1,0,0,3,0,0,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Furost-20(22)-en-26-ol,1044.514676,399.32740585,[M-H]-,NA,734.2328177,90.05282355,0.537905608508332,4,1,0,0,0,1,0,1,3,0,0,False,795.4555 [M-Hex-Mal-H]-,777.4429 [M-Hex-Mal-H2O-H]-,837.4612 [M-Hex-CO2-H]-,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,"12,17-Dihydroxy-spirost-4-en-3-one",1044.514676,443.28084964,[M-H]-,NA,672.2688092,72.04225884,0.551107926310784,4,0,0,0,0,1,0,0,0,0,3,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,"22-Methoxy-furostan-3,26-diol",1044.514676,447.34853541,[M-H]-,NA,668.20112343,72.04225884,0.547058194340776,3,1,0,1,0,1,1,0,1,0,0,False,837.4612 [M-Hex-CO2-H]-,767.4335 [M-Pen-DDMP-H2O-H]-,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,"Furostan-3,22,26-triol",1044.514676,433.33288534,[M-H]-,NA,682.2167735,72.04225884,0.546991177552947,3,1,0,1,0,1,1,0,0,0,1,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Soyasapogenol A,1044.514676,473.36418536,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1O)O)O,642.18547348,72.04225884,0.527470128665865,3,1,0,0,0,1,1,1,0,0,1,False,795.4555 [M-Hex-Mal-H]-,777.4429 [M-Hex-Mal-H2O-H]-,837.4612 [M-Hex-CO2-H]-,635.4093 [M-HexA-dHex-Mal-H]-,,"X-Hex, -HexA-dHex-Mal","X-Hex, -HexA-dHex-Mal","X-Hex, -HexA-dHex-Mal","X-Hex, -HexA-dHex-Mal","X-Hex, -HexA-dHex-Mal",795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Soyasapogenol A,1044.514676,473.36418536,[M-H]-,NA,642.18547348,72.04225884,0.547010325237709,3,1,0,0,0,1,1,1,0,0,1,False,795.4555 [M-Hex-Mal-H]-,777.4429 [M-Hex-Mal-H2O-H]-,837.4612 [M-Hex-CO2-H]-,635.4093 [M-HexA-dHex-Mal-H]-,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Diosgenin,1044.514676,413.30667043,[M-H]-,NA,702.24298841,72.04225884,0.542290424557755,4,0,0,0,0,1,1,0,0,0,2,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Yamogenin,1044.514676,413.30667043,[M-H]-,NA,702.24298841,72.04225884,0.542290424557755,4,0,0,0,0,1,1,0,0,0,2,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Spirost-25(27)-en-3-ol,1044.514676,413.30667043,[M-H]-,NA,702.24298841,72.04225884,0.542290424557755,4,0,0,0,0,1,1,0,0,0,2,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Spirost-5-en-3-ol,1044.514676,413.30667043,[M-H]-,NA,702.24298841,72.04225884,0.542290424557755,4,0,0,0,0,1,1,0,0,0,2,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Bayogenin,1044.514676,487.34344993,[M-H]-,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(C(C(C)(CO)C5CCC34C)O)O)C2C1)C(=O)O,628.20620891,72.04225884,0.527470128665865,3,1,0,0,0,2,0,1,0,0,1,False,795.4555 [M-Hex-Mal-H]-,777.4429 [M-Hex-Mal-H2O-H]-,837.4612 [M-Hex-CO2-H]-,633.3926 [M-Hex-Hex-Mal-H]-,615.397 [M-Hex-Hex-Mal-H2O-H]-,"X-Hex-Hex, -dHex-Mal","X-Hex-Hex, -dHex-Mal","X-Hex-Hex, -dHex-Mal","X-Hex-Hex, -dHex-Mal","X-Hex-Hex, -dHex-Mal",795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Soyasapogenol B,1044.514676,457.36927072,[M-H]-,CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(C1)O)O,658.18038812,72.04225884,0.527470128665865,3,1,0,0,0,2,1,1,0,0,0,False,795.4555 [M-Hex-Mal-H]-,777.4429 [M-Hex-Mal-H2O-H]-,837.4612 [M-Hex-CO2-H]-,633.3926 [M-Hex-Hex-Mal-H]-,615.397 [M-Hex-Hex-Mal-H2O-H]-,"X-Hex-Hex, -HexA-Mal","X-Hex-Hex, -HexA-Mal","X-Hex-Hex, -HexA-Mal","X-Hex-Hex, -HexA-Mal","X-Hex-Hex, -HexA-Mal",795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,Soyasapogenol B,1044.514676,457.36927072,[M-H]-,NA,658.18038812,72.04225884,0.542568065657745,3,1,0,0,0,2,1,1,0,0,0,False,795.4555 [M-Hex-Mal-H]-,777.4429 [M-Hex-Mal-H2O-H]-,837.4612 [M-Hex-CO2-H]-,633.3926 [M-Hex-Hex-Mal-H]-,615.397 [M-Hex-Hex-Mal-H2O-H]-,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,"Spirostan-3,6-diol",1044.514676,431.31723527,[M-H]-,NA,684.23242357,72.04225884,0.546924160547442,3,1,0,1,0,3,0,0,0,0,0,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,"Spirostan-3,17-diol",1044.514676,431.31723527,[M-H]-,NA,684.23242357,72.04225884,0.546924160547442,3,1,0,1,0,3,0,0,0,0,0,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
70,,1043.5074,0,37 candidates,,"Furost-5-en-3,22,26-triol",1044.514676,431.31723527,[M-H]-,NA,684.23242357,72.04225884,0.546924160547442,3,1,0,1,0,3,0,0,0,0,0,False,837.4612 [M-Hex-CO2-H]-,,,,,,,,,,795.4555; 777.4429; 471.3449
